t,omega_ref_rpm,omega_rpm,iq_ref,iq,Te,T_L
0.09000000000000007,0.0,0.0,0.0,0.0,0.0,0.0
0.09100000000000007,0.0,0.0,0.0,0.0,0.0,0.0
0.09200000000000007,0.0,0.0,0.0,0.0,0.0,0.0
0.09300000000000007,0.0,0.0,0.0,0.0,0.0,0.0
0.09400000000000007,0.0,0.0,0.0,0.0,0.0,0.0
0.09500000000000007,0.0,0.0,0.0,0.0,0.0,0.0
0.09600000000000007,0.0,0.0,0.0,0.0,0.0,0.0
0.09700000000000007,0.0,0.0,0.0,0.0,0.0,0.0
0.09800000000000007,0.0,0.0,0.0,0.0,0.0,0.0
0.09900000000000007,0.0,0.0,0.0,0.0,0.0,0.0
0.10000000000000007,0.0,0.0,0.0,0.0,0.0,0.0
0.10100000000000008,0.0,0.0,0.0,0.0,0.0,0.0
0.10200000000000008,0.0,0.0,0.0,0.0,0.0,0.0
0.10300000000000008,0.0,0.0,0.0,0.0,0.0,0.0
0.10400000000000008,0.0,0.0,0.0,0.0,0.0,0.0
0.10500000000000008,0.0,0.0,0.0,0.0,0.0,0.0
0.10600000000000008,0.0,0.0,0.0,0.0,0.0,0.0
0.10700000000000008,0.0,0.0,0.0,0.0,0.0,0.0
0.10800000000000008,0.0,0.0,0.0,0.0,0.0,0.0
0.10900000000000008,0.0,0.0,0.0,0.0,0.0,0.0
0.11000000000000008,0.0,0.0,0.0,0.0,0.0,0.0
0.11100000000000008,0.0,0.0,0.0,0.0,0.0,0.0
0.11200000000000009,0.0,0.0,0.0,0.0,0.0,0.0
0.11300000000000009,0.0,0.0,0.0,0.0,0.0,0.0
0.11400000000000009,0.0,0.0,0.0,0.0,0.0,0.0
0.11500000000000009,0.0,0.0,0.0,0.0,0.0,0.0
0.11600000000000009,0.0,0.0,0.0,0.0,0.0,0.0
0.11700000000000009,0.0,0.0,0.0,0.0,0.0,0.0
0.11800000000000009,0.0,0.0,0.0,0.0,0.0,0.0
0.11900000000000009,0.0,0.0,0.0,0.0,0.0,0.0
0.12000000000000009,0.0,0.0,0.0,0.0,0.0,0.0
0.1210000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1220000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1230000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1240000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.12500000000000008,0.0,0.0,0.0,0.0,0.0,0.0
0.12600000000000008,0.0,0.0,0.0,0.0,0.0,0.0
0.12700000000000009,0.0,0.0,0.0,0.0,0.0,0.0
0.12800000000000009,0.0,0.0,0.0,0.0,0.0,0.0
0.1290000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1300000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1310000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1320000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1330000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1340000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1350000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1360000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1370000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1380000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1390000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1400000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1410000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1420000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1430000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1440000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1450000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1460000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1470000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1480000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1490000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1500000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1510000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1520000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1530000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1540000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1550000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1560000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1570000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1580000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1590000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.16000000000000011,0.0,0.0,0.0,0.0,0.0,0.0
0.16100000000000012,0.0,0.0,0.0,0.0,0.0,0.0
0.16200000000000012,0.0,0.0,0.0,0.0,0.0,0.0
0.16300000000000012,0.0,0.0,0.0,0.0,0.0,0.0
0.16400000000000012,0.0,0.0,0.0,0.0,0.0,0.0
0.16500000000000012,0.0,0.0,0.0,0.0,0.0,0.0
0.16600000000000012,0.0,0.0,0.0,0.0,0.0,0.0
0.16700000000000012,0.0,0.0,0.0,0.0,0.0,0.0
0.16800000000000012,0.0,0.0,0.0,0.0,0.0,0.0
0.16900000000000012,0.0,0.0,0.0,0.0,0.0,0.0
0.17000000000000012,0.0,0.0,0.0,0.0,0.0,0.0
0.17100000000000012,0.0,0.0,0.0,0.0,0.0,0.0
0.17200000000000013,0.0,0.0,0.0,0.0,0.0,0.0
0.17300000000000013,0.0,0.0,0.0,0.0,0.0,0.0
0.17400000000000013,0.0,0.0,0.0,0.0,0.0,0.0
0.17500000000000013,0.0,0.0,0.0,0.0,0.0,0.0
0.17600000000000013,0.0,0.0,0.0,0.0,0.0,0.0
0.17700000000000013,0.0,0.0,0.0,0.0,0.0,0.0
0.17800000000000013,0.0,0.0,0.0,0.0,0.0,0.0
0.17900000000000013,0.0,0.0,0.0,0.0,0.0,0.0
0.18000000000000013,0.0,0.0,0.0,0.0,0.0,0.0
0.18100000000000013,0.0,0.0,0.0,0.0,0.0,0.0
0.18200000000000013,0.0,0.0,0.0,0.0,0.0,0.0
0.18300000000000013,0.0,0.0,0.0,0.0,0.0,0.0
0.18400000000000014,0.0,0.0,0.0,0.0,0.0,0.0
0.18500000000000014,0.0,0.0,0.0,0.0,0.0,0.0
0.18600000000000014,0.0,0.0,0.0,0.0,0.0,0.0
0.18700000000000014,0.0,0.0,0.0,0.0,0.0,0.0
0.18800000000000014,0.0,0.0,0.0,0.0,0.0,0.0
0.18900000000000014,0.0,0.0,0.0,0.0,0.0,0.0
0.19000000000000014,0.0,0.0,0.0,0.0,0.0,0.0
0.19100000000000014,0.0,0.0,0.0,0.0,0.0,0.0
0.19200000000000014,0.0,0.0,0.0,0.0,0.0,0.0
0.19300000000000014,0.0,0.0,0.0,0.0,0.0,0.0
0.19400000000000014,0.0,0.0,0.0,0.0,0.0,0.0
0.19500000000000015,0.0,0.0,0.0,0.0,0.0,0.0
0.19600000000000015,0.0,0.0,0.0,0.0,0.0,0.0
0.19700000000000015,0.0,0.0,0.0,0.0,0.0,0.0
0.19800000000000015,0.0,0.0,0.0,0.0,0.0,0.0
0.19900000000000015,0.0,0.0,0.0,0.0,0.0,0.0
0.20000000000000015,0.0,0.0,0.0,0.0,0.0,0.0
0.20100000000000015,0.0,0.0,0.0,0.0,0.0,0.0
0.20200000000000015,0.0,0.0,0.0,0.0,0.0,0.0
0.20300000000000015,0.0,0.0,0.0,0.0,0.0,0.0
0.20400000000000015,0.0,0.0,0.0,0.0,0.0,0.0
0.20500000000000015,0.0,0.0,0.0,0.0,0.0,0.0
0.20600000000000016,0.0,0.0,0.0,0.0,0.0,0.0
0.20700000000000016,0.0,0.0,0.0,0.0,0.0,0.0
0.20800000000000016,0.0,0.0,0.0,0.0,0.0,0.0
0.20900000000000016,0.0,0.0,0.0,0.0,0.0,0.0
0.21000000000000016,0.0,0.0,0.0,0.0,0.0,0.0
0.21100000000000016,0.0,0.0,0.0,0.0,0.0,0.0
0.21200000000000016,0.0,0.0,0.0,0.0,0.0,0.0
0.21300000000000016,0.0,0.0,0.0,0.0,0.0,0.0
0.21400000000000016,0.0,0.0,0.0,0.0,0.0,0.0
0.21500000000000016,0.0,0.0,0.0,0.0,0.0,0.0
0.21600000000000016,0.0,0.0,0.0,0.0,0.0,0.0
0.21700000000000016,0.0,0.0,0.0,0.0,0.0,0.0
0.21800000000000017,0.0,0.0,0.0,0.0,0.0,0.0
0.21900000000000017,0.0,0.0,0.0,0.0,0.0,0.0
0.22000000000000017,0.0,0.0,0.0,0.0,0.0,0.0
0.22100000000000017,0.0,0.0,0.0,0.0,0.0,0.0
0.22200000000000017,0.0,0.0,0.0,0.0,0.0,0.0
0.22300000000000017,0.0,0.0,0.0,0.0,0.0,0.0
0.22400000000000017,0.0,0.0,0.0,0.0,0.0,0.0
0.22500000000000017,0.0,0.0,0.0,0.0,0.0,0.0
0.22600000000000017,0.0,0.0,0.0,0.0,0.0,0.0
0.22700000000000017,0.0,0.0,0.0,0.0,0.0,0.0
0.22800000000000017,0.0,0.0,0.0,0.0,0.0,0.0
0.22900000000000018,0.0,0.0,0.0,0.0,0.0,0.0
0.23000000000000018,0.0,0.0,0.0,0.0,0.0,0.0
0.23100000000000018,0.0,0.0,0.0,0.0,0.0,0.0
0.23200000000000018,0.0,0.0,0.0,0.0,0.0,0.0
0.23300000000000018,0.0,0.0,0.0,0.0,0.0,0.0
0.23400000000000018,0.0,0.0,0.0,0.0,0.0,0.0
0.23500000000000018,0.0,0.0,0.0,0.0,0.0,0.0
0.23600000000000018,0.0,0.0,0.0,0.0,0.0,0.0
0.23700000000000018,0.0,0.0,0.0,0.0,0.0,0.0
0.23800000000000018,0.0,0.0,0.0,0.0,0.0,0.0
0.23900000000000018,0.0,0.0,0.0,0.0,0.0,0.0
0.24000000000000019,0.0,0.0,0.0,0.0,0.0,0.0
0.2410000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2420000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2430000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2440000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2450000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2460000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2470000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2480000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2490000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.25000000000000017,0.0,0.0,0.0,0.0,0.0,0.0
0.25100000000000017,0.0,0.0,0.0,0.0,0.0,0.0
0.25200000000000017,0.0,0.0,0.0,0.0,0.0,0.0
0.25300000000000017,0.0,0.0,0.0,0.0,0.0,0.0
0.25400000000000017,0.0,0.0,0.0,0.0,0.0,0.0
0.25500000000000017,0.0,0.0,0.0,0.0,0.0,0.0
0.25600000000000017,0.0,0.0,0.0,0.0,0.0,0.0
0.2570000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2580000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2590000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2600000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2610000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2620000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2630000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2640000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2650000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2660000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2670000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2680000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2690000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2700000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2710000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2720000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2730000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2740000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2750000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2760000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2770000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2780000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2790000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2800000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2810000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2820000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2830000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2840000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2850000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2860000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2870000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2880000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2890000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2900000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2910000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2920000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2930000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2940000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2950000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2960000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2970000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2980000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.2990000000000002,0.0,0.0,0.0,0.0,0.0,0.0
0.3000000000000002,1500.0,7.613805239995913,20.0,19.660252645832664,19.227410894828964,0.0
0.3010000000000002,1500.0,16.804031953669494,20.0,19.681037363917532,19.256715630314517,0.0
0.3020000000000002,1500.0,25.999674144733458,20.0,19.68147101262102,19.266074571699686,0.0
0.3030000000000002,1500.0,35.19928992804614,20.0,19.681807869161414,19.275298812861607,0.0
0.3040000000000002,1500.0,44.40282316436694,20.0,19.682072382077934,19.284411817517437,0.0
0.3050000000000002,1500.0,53.610222147563846,20.0,19.682271713617094,19.29342016923826,0.0
0.3060000000000002,1500.0,62.82143815966327,20.0,19.68241233342599,19.302329810792234,0.0
0.3070000000000002,1500.0,72.03642518473077,20.0,19.682500096570056,19.311146117462176,0.0
0.3080000000000002,1500.0,81.255139650997,20.0,19.682540301931517,19.31987395144873,0.0
0.3090000000000002,1500.0,90.47754019771361,20.0,19.682537745045675,19.328517711097906,0.0
0.3100000000000002,1500.0,99.70358746438953,20.0,19.682496765913914,19.33708137545306,0.0
0.3110000000000002,1500.0,108.9332439002817,20.0,19.682421292270934,19.34556854457401,0.0
0.3120000000000002,1500.0,118.16647359221578,20.0,19.682314878738406,19.353982476024257,0.0
0.3130000000000002,1500.0,127.40324210899419,20.0,19.682180742256143,19.362326117889076,0.0
0.3140000000000002,1500.0,136.64351636081406,20.0,19.68202179414475,19.370602138653354,0.0
0.3150000000000002,1500.0,145.88726447226776,20.0,19.681840669120003,19.378812954236402,0.0
0.3160000000000002,1500.0,155.1344556676322,20.0,19.68163975154884,19.38696075245329,0.0
0.3170000000000002,1500.0,164.38506016727848,20.0,19.681421199209176,19.395047515146423,0.0
0.3180000000000002,1500.0,173.63904909414026,20.0,19.681186964790992,19.40307503820818,0.0
0.31900000000000023,1500.0,182.89639438928472,20.0,19.680938815353425,19.411044949694592,0.0
0.32000000000000023,1500.0,192.15706873571526,20.0,19.680678349932197,19.418958726210768,0.0
0.32100000000000023,1500.0,201.42104548962266,20.0,19.68040701547338,19.426817707732212,0.0
0.32200000000000023,1500.0,210.68829861837162,20.0,19.680126121252552,19.434623111010158,0.0
0.32300000000000023,1500.0,219.9588026445805,20.0,19.679836851923454,19.44237604169523,0.0
0.32400000000000023,1500.0,229.23253259570959,20.0,19.679540279326424,19.45007750530105,0.0
0.32500000000000023,1500.0,238.50946395863303,20.0,19.67923737317462,19.457728417117885,0.0
0.32600000000000023,1500.0,247.78957263871442,20.0,19.67892901072469,19.465329611175846,0.0
0.32700000000000023,1500.0,257.0728349229555,20.0,19.678615985528527,19.472881848348017,0.0
0.32800000000000024,1500.0,266.35922744682716,20.0,19.6782990153535,19.480385823675036,0.0
0.32900000000000024,1500.0,275.64872716442704,20.0,19.677978749350164,19.48784217298516,0.0
0.33000000000000024,1500.0,284.94131132164586,20.0,19.67765577453918,19.49525147887671,0.0
0.33100000000000024,1500.0,294.2369574320504,20.0,19.677330621682007,19.50261427612348,0.0
0.33200000000000024,1500.0,303.53564325522206,20.0,19.677003770594105,19.509931056557967,0.0
0.33300000000000024,1500.0,312.83734677731366,20.0,19.67667565495364,19.51720227348212,0.0
0.33400000000000024,1500.0,322.1420461936087,20.0,19.676346666653643,19.524428345650502,0.0
0.33500000000000024,1500.0,331.4497198928898,20.0,19.67601715974106,19.531609660866582,0.0
0.33600000000000024,1500.0,340.76034644343986,20.0,19.675687453982004,19.538746579229027,0.0
0.33700000000000024,1500.0,350.0739045805169,20.0,19.675357838088726,19.545839436061286,0.0
0.33800000000000024,1500.0,359.390373195159,20.0,19.675028572640496,19.552888544554655,0.0
0.33900000000000025,1500.0,368.70973132418834,20.0,19.674699892727485,19.559894198152225,0.0
0.34000000000000025,1500.0,378.03195814129737,20.0,19.674372010344037,19.56685667269839,0.0
0.34100000000000025,1500.0,387.35703294911053,20.0,19.674045116555078,19.57377622837618,0.0
0.34200000000000025,1500.0,396.6849351721239,20.0,19.67371938345731,19.580653111452968,0.0
0.34300000000000025,1500.0,406.0156443504376,20.0,19.6733949659547,19.587487555852647,0.0
0.34400000000000025,1500.0,415.34914013419996,20.0,19.673072003365842,19.594279784570958,0.0
0.34500000000000025,1500.0,424.6854022786944,20.0,19.67275062087928,19.601030010949007,0.0
0.34600000000000025,1500.0,434.02441064000334,20.0,19.67243093087117,19.607738439818586,0.0
0.34700000000000025,1500.0,443.3661451711893,20.0,19.672113034098384,19.614405268531538,0.0
0.34800000000000025,1500.0,452.710585918945,20.0,19.67179702077898,19.62103068788442,0.0
0.34900000000000025,1500.0,462.05771302066,20.0,19.671482971570516,19.62761488294838,0.0
0.35000000000000026,1500.0,471.40750670186327,20.0,19.671170958456244,19.634158033813534,0.0
0.35100000000000026,1500.0,480.7599472740037,20.0,19.67086104554762,19.640660316256042,0.0
0.35200000000000026,1500.0,490.11501513253074,20.0,19.670553289811295,19.64712190233529,0.0
0.35300000000000026,1500.0,499.472690755246,20.0,19.670247741727643,19.653542960927993,0.0
0.35400000000000026,1500.0,508.83295470089564,20.0,19.669944445887392,19.65992365820543,0.0
0.35500000000000026,1500.0,518.1957876079782,20.0,19.669643441532216,19.666264158059114,0.0
0.35600000000000026,1500.0,527.5611701937444,20.0,19.66934476304457,19.672564622480174,0.0
0.35700000000000026,1500.0,536.9290832533685,20.0,19.669048440391645,19.678825211896736,0.0
0.35800000000000026,1500.0,546.2995076592705,20.0,19.668754499527765,19.685046085473584,0.0
0.35900000000000026,1500.0,555.6724243605748,20.0,19.668462962759158,19.691227401377713,0.0
0.36000000000000026,1500.0,565.0478143826865,20.0,19.668173849074705,19.697369317013177,0.0
0.36100000000000027,1500.0,574.4256588269742,20.0,19.667887174445852,19.70347198922822,0.0
0.36200000000000027,1500.0,583.8059388705451,20.0,19.667602952098612,19.709535574497437,0.0
0.36300000000000027,1500.0,593.1886357661022,20.0,19.667321192760326,19.715560229081518,0.0
0.36400000000000027,1500.0,602.5737308418722,20.0,19.667041904883597,19.721546109166745,0.0
0.36500000000000027,1500.0,611.9612055015964,20.0,19.666765094849417,19.72749337098624,0.0
0.36600000000000027,1500.0,621.351041224574,20.0,19.666490767151664,19.73340217092499,0.0
0.36700000000000027,1500.0,630.7432195657543,20.0,19.666218924564554,19.739272665609974,0.0
0.36800000000000027,1500.0,640.1377221558665,20.0,19.66594956829475,19.745105011987285,0.0
0.36900000000000027,1500.0,649.534530701584,20.0,19.66568269811954,19.750899367387255,0.0
0.3700000000000003,1500.0,658.9336269857191,20.0,19.66541831251243,19.75665588957903,0.0
0.3710000000000003,1500.0,668.334992867438,20.0,19.665156408757277,19.76237473681563,0.0
0.3720000000000003,1500.0,677.7386102824985,20.0,19.66489698305214,19.768056067870436,0.0
0.3730000000000003,1500.0,687.1444612435006,20.0,19.664640030603707,19.773700042066125,0.0
0.3740000000000003,1500.0,696.552527840152,20.0,19.664385545713213,19.779306819296757,0.0
0.3750000000000003,1500.0,705.9627922395401,20.0,19.664133521854765,19.78487656004385,0.0
0.3760000000000003,1500.0,715.3752366864117,20.0,19.663883951746598,19.79040942538701,0.0
0.3770000000000003,1500.0,724.789843503455,20.0,19.663636827416017,19.79590557700977,0.0
0.3780000000000003,1500.0,734.2065950915877,20.0,19.663392140258694,19.80136517720123,0.0
0.3790000000000003,1500.0,743.6254739302389,20.0,19.663149881092664,19.80678838885384,0.0
0.3800000000000003,1500.0,753.0464625776336,20.0,19.662910040207674,19.812175375457883,0.0
0.3810000000000003,1500.0,762.4695436710721,20.0,19.662672607410247,19.817526301093103,0.0
0.3820000000000003,1500.0,771.894699927204,20.0,19.66243757206486,19.82284133041764,0.0
0.3830000000000003,1500.0,781.3219141422984,20.0,19.66220492313162,19.8281206286548,0.0
0.3840000000000003,1500.0,790.7511691925068,20.0,19.66197464920072,19.833364361577832,0.0
0.3850000000000003,1500.0,800.1824480341162,20.0,19.661746738524037,19.838572695492996,0.0
0.3860000000000003,1500.0,809.6157337037955,20.0,19.661521179044076,19.843745797221192,0.0
0.3870000000000003,1500.0,819.0510093188338,20.0,19.66129795842049,19.848883834078308,0.0
